sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,user_id,segment_final
9,12.0,0,3.0,3.0,4.0,11.333333333333334,3.5118845842842465,0.3333333333333333,0.0,0.0,0.0,381.0,3.0,0.0,0.6666666666666666,287.3333333333333,0.0,1.0,1191.38,0.0,False,True,False,False,False,True,False,652359,Local Eco Travelers
8,14.875,0,2.0,2.0,1.5,8.5,2.1213203435596424,1.0,0.0,0.0,0.0,404.0,2.0,0.0,0.5,362.5,0.5,1.0,2933.05,0.0,True,False,False,False,False,False,True,652416,VIP
8,15.5,0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,470.0,1.0,0.0,0.0,193.0,0.0,1.0,286.89,0.0,False,True,False,False,False,True,False,652527,Local Eco Travelers
8,24.75,0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,409.0,1.0,0.0,1.0,228.0,0.0,1.0,892.28,0.0,True,False,False,False,True,False,False,652737,Global Frequent Travelers
8,11.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,653197,Dormant Users
8,10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,653228,Dormant Users
8,30.125,0,4.0,4.0,7.75,4.5,1.2909944487358056,0.5,0.25,0.1,0.0,387.0,4.0,0.0,0.5,151.25,0.25,1.3333333333333333,1683.99,6.464,False,True,False,False,False,True,False,653281,Local Eco Travelers
9,11.22222222222222,0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,0.0,1.0,200.0,1.0,1.0,608.3299999999999,0.0,False,False,True,False,False,False,True,653332,Tropics Lover
8,10.625,0,2.0,2.0,6.0,117.5,150.61374439273462,0.0,0.0,0.0,0.0,136.0,2.0,0.0,0.0,238.5,0.0,1.0,4156.42,675.787,True,False,False,False,False,False,True,653640,VIP
8,20.75,0,4.0,4.0,1.75,7.25,2.0615528128088303,0.25,0.0,0.0,0.0,381.0,4.0,0.0,0.5,218.25,0.0,1.0,1842.55,25.590000000000003,True,False,False,False,False,False,True,653724,Regional Cold Travelers
8,15.5,1,2.0,1.0,3.0,6.0,1.4142135623730951,0.5,0.0,0.0,0.0,460.0,2.0,0.0,0.0,124.0,0.0,1.0,314.99,0.0,True,False,False,False,False,True,False,653838,Local Eco Travelers
8,13.5,0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,0.0,1.0,331.0,0.0,1.0,522.1,0.0,False,True,False,False,False,True,False,653852,Local Eco Travelers
8,18.25,0,4.0,4.0,3.0,6.0,1.632993161855452,0.25,0.25,0.05,0.0,373.0,4.0,0.0,0.25,172.5,0.0,1.3333333333333333,1447.07,0.0,True,False,False,False,False,True,False,654233,Local Eco Travelers
8,16.125,0,5.0,5.0,3.4,6.4,1.1401754250991385,0.2,0.0,0.0,0.0,368.0,5.0,0.0,0.4,143.6,0.0,1.0,4007.85,0.0,True,False,False,False,False,True,False,654259,Frequent Traveler
9,11.11111111111111,0,2.0,2.0,1.0,5.5,0.7071067811865476,0.0,0.0,0.0,0.0,416.0,2.0,0.0,0.0,389.0,0.0,1.0,1018.26,0.0,False,True,False,False,False,True,False,654395,Local Eco Travelers
9,21.444444444444443,0,1.0,2.0,5.0,5.0,0.0,0.0,0.5,0.15,0.0,473.0,1.0,0.0,0.0,89.0,0.0,1.0,454.58,0.0,False,True,False,False,False,True,False,654687,Local Eco Travelers
8,19.5,0,1.0,2.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,368.0,1.0,0.0,1.0,356.5,0.0,1.0,798.99,0.0,False,True,False,False,False,True,False,654913,Local Eco Travelers
8,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,655022,Dormant Users
8,17.375,0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,439.0,1.0,0.0,0.0,280.0,0.0,1.0,1028.01,37.4005,True,False,False,False,False,False,True,655051,Regional Cold Travelers
8,36.375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,655166,Dreamer
8,14.5,0,2.0,2.0,2.5,8.0,1.4142135623730951,0.5,0.5,0.05,0.0,376.0,2.0,0.0,1.0,199.5,0.0,1.0,905.87,30.74,True,False,False,False,False,False,True,655300,Regional Cold Travelers
8,13.625,0,1.0,2.0,4.0,12.0,0.0,1.0,0.5,0.1,0.0,418.0,1.0,0.0,0.0,102.5,0.0,1.0,1518.88,131.388,True,False,False,False,False,False,True,655499,VIP
8,11.125,0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,445.0,1.0,0.0,0.0,267.0,0.0,1.0,384.67,0.0,False,True,False,False,False,True,False,656150,Local Eco Travelers
8,14.375,0,2.0,2.0,8.5,7.0,0.0,0.5,0.0,0.0,0.0,355.0,2.0,0.0,0.5,138.5,0.5,1.0,1031.13,0.0,True,False,False,False,False,False,True,656346,Regional Cold Travelers
8,21.875,0,4.0,3.0,1.3333333333333333,6.75,1.892969448600092,0.75,0.0,0.0,0.0,398.0,2.0,0.0,0.25,172.66666666666666,0.0,1.0,3748.64,0.0,False,False,False,True,False,False,True,656422,VIP
8,29.375,1,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,482.0,1.0,0.0,0.0,136.0,0.0,1.0,244.67,0.0,False,True,False,False,False,True,False,656471,Local Eco Travelers
8,12.75,0,1.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,365.0,1.0,0.0,1.0,58.0,0.0,1.0,304.88,0.0,True,False,False,False,False,False,True,656560,Regional Cold Travelers
8,16.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,656626,Dormant Users
8,21.625,0,2.0,2.0,2.0,10.0,4.242640687119285,0.0,0.0,0.0,0.0,371.0,2.0,0.0,0.5,146.5,0.5,1.0,1515.99,0.0,True,False,False,False,False,False,True,656708,Regional Cold Travelers
8,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,656850,Dormant Users
8,11.625,0,3.0,2.0,2.5,7.666666666666667,3.5118845842842465,0.3333333333333333,0.0,0.0,0.0,408.0,3.0,0.0,0.3333333333333333,129.0,0.0,1.0,1364.29,0.0,False,False,False,True,False,False,True,656873,Regional Cold Travelers
8,17.75,0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,415.0,1.0,0.0,0.0,366.0,0.0,1.0,1588.93,141.99599999999998,False,True,False,False,False,True,False,656920,VIP
9,10.22222222222222,0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,406.0,1.0,0.0,1.0,93.5,0.0,1.0,358.08000000000004,0.0,True,False,False,False,False,False,True,657122,Regional Cold Travelers
8,44.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,657343,Dreamer
8,6.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,657514,Dormant Users
8,15.625,0,3.0,4.0,2.5,6.333333333333333,1.5275252316519468,0.6666666666666666,0.25,0.05,0.0,419.0,3.0,0.0,0.0,154.75,0.0,1.0,2657.13,0.0,True,False,False,False,False,False,True,657591,Regional Cold Travelers
8,14.125,0,3.0,3.0,5.0,9.666666666666666,3.785938897200183,0.3333333333333333,0.3333333333333333,0.05,0.0,366.0,3.0,0.0,0.3333333333333333,128.33333333333334,0.0,1.0,2342.65,0.0,True,False,False,False,False,False,True,657629,Regional Cold Travelers
8,10.0,0,1.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,369.0,1.0,0.0,1.0,34.0,0.0,1.0,553.49,0.0,False,True,False,False,False,True,False,657796,Local Eco Travelers
8,13.5,0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,384.0,1.0,0.0,1.0,0.0,0.0,1.0,286.51,0.0,False,False,False,True,False,False,True,658234,Regional Cold Travelers
8,10.875,0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,408.0,1.0,0.0,1.0,359.0,0.0,1.0,427.55,0.0,True,False,False,False,False,False,True,658528,Regional Cold Travelers
8,13.0,0,1.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,413.0,1.0,0.0,0.0,345.0,0.0,1.0,432.33,0.0,False,True,False,False,False,True,False,658774,Local Eco Travelers
8,20.375,0,5.0,5.0,2.4,7.8,1.3038404810405295,0.0,0.4,0.075,0.0,360.0,4.0,0.0,0.4,142.6,0.0,1.0,3305.63,24.157,True,False,False,False,False,False,True,659128,Frequent Traveler
8,15.25,0,5.0,4.0,2.25,7.4,3.361547262794322,0.2,0.0,0.0,0.0,386.0,5.0,0.0,0.2,165.0,0.2,1.25,3534.32,0.0,True,False,False,False,False,False,True,659161,Frequent Traveler
8,20.0,0,4.0,4.0,3.5,6.75,2.98607881119482,0.75,0.0,0.0,0.0,363.0,3.0,0.0,0.5,216.25,0.25,1.0,2955.38,0.0,True,False,False,False,False,False,True,659162,VIP
8,21.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,659360,Dreamer
8,14.625,0,5.0,4.0,1.5,6.2,1.3038404810405295,0.2,0.0,0.0,0.0,377.0,4.0,0.0,0.2,102.0,0.2,1.25,2083.15,11.548000000000002,True,False,False,False,False,False,True,659664,Frequent Traveler
8,14.875,0,2.0,4.0,5.5,4.5,2.1213203435596424,0.5,0.25,0.1,0.0,368.0,2.0,0.0,0.5,202.25,0.0,1.0,1411.03,0.0,True,False,False,False,False,False,True,659744,Regional Cold Travelers
8,14.375,0,4.0,3.0,1.6666666666666667,6.5,0.5773502691896257,0.25,0.3333333333333333,0.1,0.0,359.0,4.0,0.0,0.5,139.66666666666666,0.0,1.0,2831.17,0.0,True,False,False,False,False,True,False,659832,VIP
8,13.75,0,2.0,2.0,2.0,5.5,2.1213203435596424,0.0,0.0,0.0,0.0,365.0,2.0,0.0,0.5,240.5,0.0,1.0,1421.69,0.0,True,False,False,False,False,False,True,660110,Regional Cold Travelers
8,21.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,660821,Dreamer
8,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,660894,Dormant Users
8,7.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,660903,Dormant Users
8,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,660959,Dormant Users
8,9.75,0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,False,False,False,False,False,False,False,661614,Dormant Users
8,15.5,0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,106.0,0.0,1.0,573.19,0.0,True,False,False,False,False,False,True,661639,Regional Cold Travelers
8,14.75,0,2.0,2.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,463.0,2.0,0.0,0.0,159.5,0.0,1.0,1346.04,0.0,True,False,False,False,False,False,True,661697,Regional Cold Travelers
8,12.125,0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,427.0,0.0,False,False,False,False,False,False,False,661930,Dormant Users
8,16.625,0,4.0,4.0,2.5,5.75,1.7078251276599332,0.5,0.0,0.0,0.0,399.0,4.0,0.0,0.25,242.5,0.0,1.0,3108.35,236.43,True,False,False,False,False,True,False,662010,VIP
8,6.5,0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,0.0,1.0,238.0,0.0,1.0,354.49,0.0,False,True,False,False,False,True,False,662535,Local Eco Travelers
8,41.25,1,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,418.0,1.0,0.0,0.0,0.0,0.0,1.0,226.09,0.0,True,False,False,False,False,False,True,662596,Regional Cold Travelers
9,6.666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,662750,Dormant Users
9,15.444444444444445,0,4.0,4.0,3.75,6.5,2.516611478423583,0.5,0.25,0.05,0.0,374.0,3.0,0.0,0.5,222.25,0.0,1.0,3128.37,194.499,True,False,False,False,False,False,True,663017,VIP
8,12.0,0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,398.0,1.0,0.0,1.0,144.0,0.0,1.0,451.82,0.0,True,False,False,False,False,False,True,663376,Regional Cold Travelers
8,13.0,0,3.0,4.0,6.25,6.0,1.0,0.6666666666666666,0.0,0.0,0.0,443.0,3.0,0.0,0.0,307.5,0.0,1.5,2675.82,83.4195,True,False,False,False,False,False,True,663565,VIP
8,13.625,0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,472.0,1.0,0.0,0.0,109.0,0.0,1.0,308.32,0.0,False,True,False,False,False,True,False,664084,Local Eco Travelers
8,10.125,0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,263.0,0.0,False,False,False,False,False,False,False,664119,Dormant Users
8,39.125,1,2.0,2.0,1.5,6.5,0.7071067811865476,0.0,0.0,0.0,0.0,444.0,2.0,0.0,0.0,230.5,0.0,1.0,1044.92,67.2525,True,False,False,False,False,True,False,664401,VIP
8,34.125,1,1.0,1.0,1.0,6.0,0.0,1.0,1.0,0.05,0.0,418.0,1.0,0.0,0.0,101.0,0.0,1.0,313.82,0.0,False,True,False,False,False,True,False,664405,Local Eco Travelers
8,21.5,0,1.0,4.0,5.5,5.0,0.0,1.0,0.0,0.0,0.0,482.0,1.0,0.0,0.0,190.25,0.0,1.0,1239.77,0.0,False,True,False,False,False,True,False,664617,Local Eco Travelers
9,13.77777777777778,0,4.0,5.0,2.6,8.75,2.6299556396765835,0.25,0.4,0.1,0.0,413.0,4.0,0.0,0.0,105.6,0.0,1.3333333333333333,1168.42,43.49000000000001,False,True,False,False,False,True,False,664663,Local Eco Travelers
8,11.125,0,2.0,1.0,1.0,9.5,3.5355339059327378,1.0,0.0,0.0,0.0,411.0,2.0,0.0,0.0,80.0,0.0,1.0,1112.41,328.581,True,False,False,False,False,True,False,664998,VIP
9,14.11111111111111,0,3.0,3.0,1.3333333333333333,6.0,1.7320508075688772,1.0,0.3333333333333333,0.1,0.0,377.0,2.0,0.0,0.3333333333333333,180.3333333333333,0.0,1.0,2239.96,0.0,False,True,False,False,False,True,False,665329,Local Eco Travelers
8,12.25,0,2.0,2.0,1.5,7.5,2.1213203435596424,0.5,0.0,0.0,0.0,463.0,2.0,0.0,0.0,272.5,0.5,1.0,912.75,0.0,False,True,False,False,False,True,False,665397,Local Eco Travelers
8,26.375,0,4.0,5.0,3.2,6.75,1.2583057392117918,0.5,0.0,0.0,0.0,368.0,4.0,0.0,0.5,101.0,0.0,1.0,1589.49,58.67100000000001,True,False,False,False,False,False,True,665505,Regional Cold Travelers
8,34.25,1,3.0,3.0,4.666666666666667,6.666666666666667,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,374.0,3.0,0.0,0.6666666666666666,156.33333333333334,0.0,1.0,1810.04,0.0,False,True,False,False,False,True,False,665593,Local Eco Travelers
8,14.75,0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,361.0,1.0,0.0,1.0,201.0,0.0,1.0,469.54,0.0,True,False,False,False,True,False,False,665676,Global Frequent Travelers
8,46.75,1,1.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,1.0,0.0,0.0,0.0,1.0,919.34,0.0,False,False,False,True,False,False,True,665746,Regional Cold Travelers
8,19.75,0,3.0,3.0,5.333333333333333,5.0,1.0,0.3333333333333333,0.0,0.0,0.0,396.0,3.0,0.0,0.3333333333333333,92.66666666666669,0.3333333333333333,1.0,2055.77,0.0,True,False,False,False,False,True,False,665887,Local Eco Travelers
8,22.125,0,4.0,5.0,3.4,8.0,3.651483716701108,0.25,0.4,0.1,0.0,351.0,3.0,0.0,0.25,204.6,0.0,1.0,2255.83,26.088,True,False,False,False,False,True,False,665892,Local Eco Travelers
8,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,665980,Dormant Users
8,13.0,0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,424.0,2.0,0.0,0.0,219.0,0.5,1.0,1683.2,0.0,True,False,False,False,False,False,True,666049,Regional Cold Travelers
8,46.375,1,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,479.0,1.0,0.0,0.0,302.0,0.0,1.0,850.74,0.0,False,False,False,True,False,False,True,666174,Regional Cold Travelers
8,15.625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,666292,Dormant Users
8,16.5,0,2.0,1.0,2.0,5.0,1.4142135623730951,0.5,1.0,0.45,0.0,437.0,2.0,0.0,0.0,190.0,0.0,1.0,785.73,0.0,True,False,False,False,False,False,True,666718,Regional Cold Travelers
8,5.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,666942,Dormant Users
9,12.22222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,667299,Dormant Users
8,8.5,0,2.0,2.0,1.0,8.0,1.4142135623730951,0.5,0.0,0.0,0.0,378.0,2.0,0.0,0.5,127.5,0.0,1.0,1515.34,0.0,True,False,False,False,False,True,False,667536,Local Eco Travelers
8,10.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,667643,Dormant Users
8,38.375,1,2.0,2.0,2.5,6.0,1.4142135623730951,0.5,0.0,0.0,0.0,447.0,2.0,0.0,0.0,92.0,0.0,1.0,1246.28,83.72850000000001,True,False,False,False,False,True,False,667718,VIP
9,15.22222222222222,0,3.0,2.0,3.0,90.66666666666669,139.72234371543203,1.0,0.0,0.0,0.0,117.0,3.0,0.0,0.3333333333333333,168.5,0.0,1.0,2256.65,0.0,False,False,False,True,False,False,True,667916,Regional Cold Travelers
8,10.375,0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,477.0,1.0,0.0,0.0,0.0,0.0,1.0,108.19,0.0,False,True,False,False,False,True,False,667929,Local Eco Travelers
8,15.375,0,3.0,3.0,6.333333333333333,7.0,5.0,0.0,0.0,0.0,0.0,388.0,3.0,0.0,0.3333333333333333,234.66666666666663,0.0,1.0,1655.38,0.0,True,False,False,False,False,True,False,667981,Local Eco Travelers
8,7.875,0,1.0,1.0,5.0,252.0,0.0,1.0,0.0,0.0,0.0,144.0,1.0,1.0,0.0,44.0,0.0,1.0,364.63,0.0,True,False,False,False,False,False,True,668083,Regional Cold Travelers
8,14.625,0,3.0,2.0,1.5,6.333333333333333,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,358.0,3.0,0.0,0.3333333333333333,324.5,0.0,1.0,3426.42,186.651,False,True,False,False,False,True,False,668172,VIP
8,16.25,0,2.0,2.0,1.5,8.5,4.949747468305833,1.0,0.0,0.0,0.0,377.0,2.0,0.0,0.5,217.5,0.0,1.0,960.7,0.0,True,False,False,False,False,True,False,668677,Local Eco Travelers
8,12.25,0,2.0,3.0,5.666666666666667,4.5,0.7071067811865476,0.5,0.3333333333333333,0.05,0.0,427.0,2.0,0.0,0.0,171.0,0.0,1.0,1102.09,54.11000000000001,False,True,False,False,False,True,False,668776,Local Eco Travelers
9,7.0,0,1.0,2.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,428.0,1.0,0.0,0.0,53.0,0.0,1.0,334.64,34.296,True,False,False,False,False,False,True,669140,Regional Cold Travelers
8,9.75,0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,False,False,False,False,False,False,False,669155,Dormant Users
8,11.875,0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,0.0,1.0,368.0,0.0,1.0,1704.62,0.0,False,False,False,True,True,False,False,669329,Global Frequent Travelers
8,15.25,0,2.0,2.0,3.5,5.0,1.4142135623730951,0.5,0.0,0.0,0.0,383.0,2.0,0.0,0.5,76.0,0.5,1.0,1315.46,0.0,True,False,False,False,False,False,True,669348,Regional Cold Travelers
8,14.625,0,1.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,462.0,1.0,0.0,0.0,141.0,0.0,1.0,532.4300000000001,0.0,True,False,False,False,False,False,True,669356,Regional Cold Travelers
8,64.75,2,1.0,1.0,5.0,4.0,0.0,1.0,1.0,0.15,0.0,481.0,1.0,0.0,0.0,170.0,0.0,1.0,914.05,0.0,True,False,False,False,True,False,False,669449,Global Frequent Travelers
8,10.875,0,2.0,2.0,2.0,7.5,0.7071067811865476,0.5,0.0,0.0,0.0,413.0,2.0,0.0,0.0,229.0,0.5,1.0,845.06,0.0,True,False,False,False,False,False,True,670471,Regional Cold Travelers
8,25.625,0,3.0,3.0,2.6666666666666665,8.333333333333334,0.5773502691896258,0.6666666666666666,0.0,0.0,0.0,361.0,3.0,0.0,0.6666666666666666,180.0,0.0,1.0,2066.17,0.0,False,False,False,True,False,False,True,670626,Regional Cold Travelers
8,11.25,0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,411.0,1.0,0.0,1.0,146.0,0.0,1.0,336.49,0.0,True,False,False,False,False,False,True,670971,Regional Cold Travelers
8,22.375,0,1.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,412.0,1.0,0.0,0.0,92.0,0.0,1.0,189.51,0.0,False,True,False,False,False,True,False,671066,Local Eco Travelers
8,22.125,1,3.0,3.0,3.333333333333333,4.0,1.0,0.6666666666666666,0.0,0.0,0.0,458.0,3.0,0.0,0.0,140.33333333333334,0.3333333333333333,1.5,1390.61,8.884,True,False,False,False,False,False,True,671151,Regional Cold Travelers
8,20.875,0,5.0,7.0,4.285714285714286,7.0,1.8708286933869709,0.2,0.0,0.0,0.0,351.0,3.0,0.0,0.8,206.42857142857144,0.4,1.6666666666666667,2757.98,21.5605,True,False,False,False,False,False,True,671367,Frequent Traveler
8,10.125,0,1.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,445.0,1.0,0.0,0.0,134.0,0.0,1.0,1071.38,46.869,True,False,False,False,True,False,False,671368,Global Frequent Travelers
8,14.25,0,3.0,3.0,3.333333333333333,7.0,1.0,0.3333333333333333,0.3333333333333333,0.05,0.0,371.0,3.0,0.0,0.3333333333333333,96.33333333333331,0.0,1.0,1615.77,0.0,False,False,False,True,True,False,False,671975,Global Frequent Travelers
8,28.875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,671999,Dreamer
8,19.625,0,2.0,2.0,1.0,7.5,0.7071067811865476,1.0,0.0,0.0,0.0,390.0,2.0,0.0,1.0,138.0,0.0,2.0,3152.49,516.9015,True,False,False,False,False,True,False,672009,VIP
8,12.875,0,2.0,3.0,5.0,13.0,7.071067811865476,1.0,0.0,0.0,0.0,427.0,2.0,0.0,0.0,110.0,0.0,1.0,820.8399999999999,89.88,False,True,False,False,False,True,False,672112,VIP
8,13.625,0,4.0,5.0,2.6,8.5,2.6457513110645907,0.25,0.2,0.2,0.0,354.0,4.0,0.0,0.5,206.2,0.0,1.0,4338.14,0.0,False,True,False,False,False,True,False,672468,VIP
9,9.333333333333334,0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,475.0,1.0,0.0,0.0,173.0,0.0,1.0,270.44,9.744,False,True,False,False,False,True,False,673076,Local Eco Travelers
9,12.444444444444445,0,0.0,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,324.0,0.0,False,False,False,False,False,False,False,673286,Dormant Users
8,19.75,0,1.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,408.0,1.0,0.0,1.0,121.0,0.0,1.0,989.71,0.0,False,False,False,True,True,False,False,673874,Global Frequent Travelers
8,7.875,0,1.0,2.0,7.0,6.0,0.0,0.0,0.5,0.1,0.0,466.0,1.0,0.0,0.0,75.0,1.0,1.0,594.2,0.0,False,False,True,False,False,False,True,674375,Tropics Lover
8,14.75,0,3.0,3.0,2.6666666666666665,7.666666666666667,1.1547005383792517,0.3333333333333333,0.0,0.0,0.0,400.0,3.0,0.0,0.3333333333333333,330.0,0.0,1.5,2223.55,3.6,True,False,False,False,False,False,True,675053,Regional Cold Travelers
8,20.5,0,5.0,6.0,3.333333333333333,7.4,2.701851217221259,0.4,0.3333333333333333,0.075,0.0,365.0,5.0,0.0,0.4,141.16666666666666,0.2,1.25,3503.73,84.1275,True,False,False,False,False,False,True,675201,Frequent Traveler
8,22.25,0,3.0,3.0,2.333333333333333,7.333333333333333,2.0816659994661326,0.3333333333333333,0.3333333333333333,0.1,0.0,356.0,3.0,0.0,0.3333333333333333,91.66666666666669,0.3333333333333333,1.0,890.45,56.631,True,False,False,False,False,False,True,675594,Regional Cold Travelers
8,10.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,676043,Dormant Users
