sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,segment_rule,user_id
9,19.55555555555556,0,4.0,4.0,2.25,6.5,1.2909944487358056,0.5,0.0,0.0,0.0,394.0,4.0,0.25,0.25,165.0,0.25,1.0,3361.51,0.0,False,False,False,True,False,False,True,VIP,580578
8,18.125,0,4.0,3.0,2.6666666666666665,5.0,1.8257418583505536,0.0,0.3333333333333333,0.1,0.0,373.0,4.0,0.25,0.25,122.66666666666669,0.25,1.3333333333333333,1973.19,0.0,True,False,False,False,False,False,True,None,580611
8,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,580622
9,13.77777777777778,0,3.0,2.0,4.5,115.66666666666669,190.81491905334167,0.3333333333333333,0.5,0.1,0.0,55.0,3.0,0.3333333333333333,0.0,105.0,0.0,1.0,2606.16,0.0,True,False,False,False,False,False,True,None,580626
8,14.0,0,3.0,3.0,2.333333333333333,5.333333333333333,1.5275252316519463,0.6666666666666666,0.3333333333333333,0.1,0.0,461.0,3.0,0.3333333333333333,0.0,123.66666666666669,0.0,1.0,1026.61,0.0,False,True,False,False,False,True,False,None,580658
8,8.625,0,0.0,2.0,5.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,130.5,0.0,0.0,261.0,0.0,False,False,False,False,False,False,False,None,580895
9,11.11111111111111,0,2.0,2.0,3.5,5.5,2.1213203435596424,0.5,0.0,0.0,0.0,424.0,1.0,0.5,0.0,186.0,0.0,1.0,429.11,0.0,False,True,False,False,False,True,False,None,580902
8,14.0,0,2.0,2.0,6.5,4.5,2.1213203435596424,1.0,0.5,0.2,0.5,426.0,2.0,0.5,0.0,251.5,0.5,1.0,1298.32,0.0,False,False,True,False,True,False,False,None,580944
9,17.444444444444443,0,2.0,2.0,5.0,8.0,1.4142135623730951,1.0,0.0,0.0,0.0,475.0,2.0,0.5,0.0,139.0,0.0,1.0,1120.47,0.0,True,False,False,False,False,True,False,None,580971
8,16.125,0,5.0,4.0,4.25,8.2,1.7888543819998317,0.4,0.0,0.0,0.2,354.0,3.0,0.2,0.2,156.5,0.4,1.0,2653.83,0.0,True,False,False,False,False,False,True,Frequent Traveler,581005
8,33.125,1,3.0,3.0,2.0,6.666666666666667,1.1547005383792517,0.0,0.3333333333333333,0.1,0.0,388.0,3.0,0.3333333333333333,0.3333333333333333,180.66666666666663,0.0,1.0,1777.54,0.0,True,False,False,False,False,False,True,None,581085
8,11.125,0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.2,0.0,514.0,1.0,1.0,0.0,162.0,0.0,1.0,2360.61,219.861,True,False,False,False,False,False,True,VIP,581086
8,16.875,0,4.0,4.0,3.25,8.5,2.380476142847616,0.5,0.25,0.1,0.0,371.0,4.0,0.25,0.25,139.0,0.0,1.0,2186.9700000000003,0.0,True,False,False,False,True,False,False,None,581091
8,8.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,581110
8,21.875,0,4.0,3.0,2.333333333333333,4.75,0.957427107756338,0.75,0.3333333333333333,0.1,0.0,359.0,4.0,0.25,0.5,178.66666666666666,0.0,1.0,1962.28,7.7,True,False,False,False,False,True,False,None,581111
8,50.875,1,2.0,2.0,2.5,5.5,3.5355339059327378,0.5,0.0,0.0,0.0,501.0,2.0,0.5,0.0,95.0,0.0,1.0,1128.42,0.0,False,False,False,True,True,False,False,None,581120
8,13.0,0,2.0,1.0,5.0,6.5,0.7071067811865476,0.5,0.0,0.0,0.5,386.0,2.0,0.5,0.5,45.0,0.5,1.0,577.29,0.0,False,False,True,False,False,False,True,None,581239
8,22.25,0,4.0,4.0,2.0,6.5,2.3804761428476167,0.25,0.0,0.0,0.0,375.0,2.0,0.25,0.25,266.5,0.0,1.0,3944.79,0.0,False,True,False,False,False,True,False,VIP,581269
9,9.444444444444445,0,2.0,3.0,5.666666666666667,5.5,0.7071067811865476,0.5,0.3333333333333333,0.1,0.0,500.0,2.0,0.5,0.0,177.33333333333334,0.0,1.0,1493.28,0.0,True,False,False,False,True,False,False,None,581307
8,38.625,1,1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,487.0,1.0,0.0,0.0,308.0,0.0,1.0,1186.09,0.0,True,False,False,False,False,False,True,None,581343
8,11.875,0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,501.0,1.0,0.0,0.0,189.0,0.0,1.0,476.72,0.0,False,True,False,False,False,True,False,None,581365
8,10.125,0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,233.0,0.0,False,False,False,False,False,False,False,None,581385
8,10.0,0,1.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,518.0,1.0,1.0,0.0,52.0,0.0,1.0,497.88,22.294,False,True,False,False,False,True,False,None,581388
8,12.5,0,3.0,2.0,2.5,7.333333333333333,2.081665999466133,0.3333333333333333,0.0,0.0,0.3333333333333333,470.0,3.0,0.3333333333333333,0.0,290.0,0.3333333333333333,1.0,2585.23,20.093000000000004,True,False,False,False,False,False,True,None,581409
8,16.25,0,2.0,2.0,3.0,8.0,1.4142135623730951,0.0,0.0,0.0,0.0,371.0,2.0,0.0,0.5,216.5,0.5,1.0,943.44,0.0,True,False,False,False,False,False,True,None,581412
8,15.625,0,3.0,3.0,5.0,8.333333333333334,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,360.0,3.0,0.0,0.3333333333333333,101.66666666666669,0.0,1.0,1850.74,35.48500000000001,True,False,False,False,False,False,True,None,581438
8,10.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,151.0,0.0,False,False,False,False,False,False,False,None,581461
9,27.55555555555556,1,1.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,505.0,1.0,1.0,0.0,181.0,0.0,1.0,742.4100000000001,0.0,True,False,False,False,False,False,True,None,581491
9,13.333333333333334,0,4.0,4.0,2.75,7.0,2.160246899469287,0.25,0.25,0.05,0.0,407.0,4.0,0.25,0.25,205.5,0.0,1.0,2498.8900000000003,0.0,True,False,False,False,False,False,True,None,581527
8,16.25,0,2.0,2.0,1.0,7.0,1.4142135623730951,0.5,0.0,0.0,0.0,400.0,2.0,0.0,0.5,148.5,0.0,1.0,1177.31,0.0,True,False,False,False,False,False,True,None,581577
9,11.22222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,581595
8,16.375,0,3.0,3.0,8.333333333333334,8.0,2.6457513110645907,0.3333333333333333,0.0,0.0,0.0,360.0,3.0,0.3333333333333333,0.6666666666666666,191.66666666666663,0.0,1.0,2476.43,0.0,False,True,False,False,False,True,False,None,581666
8,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,Dreamer,581679
8,15.0,0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,377.0,1.0,0.0,1.0,89.0,1.0,1.0,487.57,0.0,False,False,True,False,False,False,True,Tropics Lover,581685
8,19.875,0,5.0,5.0,5.6,7.2,2.16794833886788,0.4,0.0,0.0,0.0,389.0,5.0,0.2,0.4,111.6,0.2,1.25,2513.4700000000003,0.0,True,False,False,False,False,False,True,Frequent Traveler,581721
10,27.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,Dreamer,581729
8,20.0,0,1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,513.0,1.0,1.0,0.0,141.5,0.0,1.0,773.36,0.0,False,False,False,True,True,False,False,None,581770
8,20.125,0,4.0,5.0,3.0,9.5,4.123105625617661,0.5,0.2,0.05,0.0,365.0,4.0,0.25,0.5,213.4,0.0,1.0,2266.67,61.608,True,False,False,False,False,True,False,None,581835
8,18.75,0,2.0,1.0,1.0,9.5,3.5355339059327378,0.5,1.0,0.15,0.0,448.0,2.0,0.5,0.0,55.0,0.5,1.0,1070.9299999999998,0.0,True,False,False,False,False,True,False,None,581858
8,16.75,0,4.0,4.0,1.75,8.75,3.774917217635375,0.5,0.0,0.0,0.0,391.0,3.0,0.25,0.25,286.75,0.0,1.0,2409.42,112.4655,True,False,False,False,False,False,True,VIP,581901
8,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,582002
8,17.0,0,4.0,4.0,2.25,6.25,1.707825127659933,0.75,0.0,0.0,0.0,390.0,4.0,0.25,0.25,231.75,0.0,1.0,2912.42,87.276,True,False,False,False,False,True,False,VIP,582011
9,16.444444444444443,0,2.0,2.0,3.5,6.0,1.4142135623730951,0.0,0.0,0.0,0.0,358.0,2.0,0.0,1.0,111.5,0.0,1.0,2595.36,0.0,True,False,False,False,False,True,False,None,582038
8,7.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,582190
8,18.5,0,3.0,3.0,5.666666666666667,5.333333333333333,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,466.0,3.0,0.3333333333333333,0.0,236.0,0.0,1.0,2359.1800000000003,139.77949999999998,True,False,False,False,False,False,True,VIP,582227
8,11.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,582241
8,20.0,0,4.0,3.0,4.0,6.0,0.0,0.5,0.0,0.0,0.25,435.0,4.0,0.25,0.0,236.0,0.25,1.0,1598.24,0.0,False,True,False,False,False,True,False,None,582254
8,19.375,0,4.0,4.0,4.25,89.75,164.16937392014788,0.5,0.25,0.15,0.25,41.0,3.0,0.25,0.25,142.25,0.5,1.0,5945.9400000000005,0.0,False,True,False,False,False,True,False,VIP,582319
9,14.444444444444445,0,1.0,2.0,3.5,9.0,0.0,1.0,0.0,0.0,0.0,502.0,1.0,0.0,0.0,124.0,0.0,1.0,901.76,0.0,False,True,False,False,False,True,False,None,582320
8,18.375,0,4.0,4.0,2.0,7.5,4.041451884327381,0.75,0.0,0.0,0.0,357.0,4.0,0.25,0.5,189.25,0.0,1.0,1607.81,0.0,False,True,False,False,False,True,False,None,582326
8,20.5,0,3.0,3.0,4.0,5.666666666666667,1.1547005383792517,0.3333333333333333,0.3333333333333333,0.15,0.0,387.0,3.0,0.0,0.3333333333333333,151.0,0.3333333333333333,1.0,1433.19,0.0,True,False,False,False,False,False,True,None,582333
8,14.875,0,2.0,2.0,1.5,7.0,2.8284271247461903,0.5,0.0,0.0,0.0,355.0,2.0,0.0,0.5,203.5,0.0,1.0,1386.15,0.0,True,False,False,False,False,False,True,None,582343
8,21.625,1,1.0,2.0,3.0,10.0,0.0,0.0,0.5,0.1,1.0,512.0,1.0,1.0,0.0,140.0,1.0,1.0,667.75,0.0,False,False,True,False,False,False,True,Winter Escaper,582446
9,15.555555555555555,0,1.0,2.0,2.5,10.0,0.0,1.0,0.0,0.0,0.0,508.0,1.0,1.0,0.0,66.0,0.0,1.0,716.72,0.0,True,False,False,False,True,False,False,None,582482
8,20.875,0,3.0,3.0,1.6666666666666667,6.333333333333333,0.5773502691896258,0.3333333333333333,0.0,0.0,0.3333333333333333,469.0,3.0,0.3333333333333333,0.0,182.33333333333331,0.3333333333333333,1.0,1168.58,0.0,False,True,False,False,False,True,False,None,582484
9,13.0,0,3.0,3.0,1.6666666666666667,7.666666666666667,1.1547005383792517,0.6666666666666666,0.0,0.0,0.0,399.0,3.0,0.0,0.3333333333333333,189.66666666666663,0.0,1.0,1661.88,0.0,True,False,False,False,False,False,True,None,582577
8,6.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,582586
9,15.666666666666666,0,2.0,2.0,1.5,7.5,2.1213203435596424,1.0,0.0,0.0,0.0,370.0,2.0,0.0,0.5,255.5,0.5,1.0,1109.55,0.0,False,True,False,False,False,True,False,None,582636
8,14.125,0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,378.0,1.0,0.0,1.0,343.0,0.0,1.0,1276.5,0.0,False,False,False,True,True,False,False,None,582664
9,18.33333333333333,0,4.0,4.0,4.25,8.25,4.5,0.25,0.25,0.15,0.0,387.0,3.0,0.25,0.25,186.25,0.25,1.0,4275.99,80.85700000000001,True,False,False,False,False,False,True,VIP,582723
8,8.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,582729
8,18.0,0,5.0,4.0,4.5,50.6,96.9835037519268,0.4,0.0,0.0,0.2,178.0,5.0,0.4,0.2,298.25,0.4,1.0,5547.62,0.0,False,True,False,False,False,True,False,Frequent Traveler,582768
8,17.625,0,6.0,6.0,2.1666666666666665,6.333333333333333,1.0327955589886446,0.1666666666666666,0.0,0.0,0.0,409.0,5.0,0.1666666666666666,0.1666666666666666,125.0,0.0,1.5,3509.11,29.160500000000003,True,False,False,False,False,False,True,Frequent Traveler,582785
9,21.22222222222222,0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,139.0,0.0,False,False,False,False,False,False,False,None,582796
8,21.375,1,2.0,2.0,4.0,7.5,2.1213203435596424,0.5,0.0,0.0,0.0,472.0,2.0,0.5,0.0,167.5,0.0,1.0,726.66,25.707,False,True,False,False,False,True,False,None,582801
8,14.75,0,3.0,1.0,2.0,6.666666666666667,1.5275252316519468,0.0,1.0,0.1,0.0,485.0,3.0,0.3333333333333333,0.0,832.0,0.0,1.5,2064.0,0.0,True,False,False,False,True,False,False,None,582828
8,20.375,0,2.0,1.0,1.0,5.5,2.1213203435596424,0.5,0.0,0.0,0.0,474.0,2.0,0.0,0.0,167.0,0.0,2.0,1004.0,0.0,False,True,False,False,False,True,False,None,582833
9,41.888888888888886,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,Dreamer,582903
9,23.22222222222222,0,6.0,5.0,2.8,6.5,2.8809720581775866,0.3333333333333333,0.2,0.1,0.0,358.0,5.0,0.1666666666666666,0.3333333333333333,159.6,0.0,1.0,3470.08,67.654,False,True,False,False,False,True,False,Frequent Traveler,582979
8,15.375,0,3.0,3.0,3.333333333333333,8.333333333333334,1.5275252316519463,0.0,0.0,0.0,0.3333333333333333,392.0,3.0,0.3333333333333333,0.3333333333333333,155.66666666666666,0.3333333333333333,1.0,1298.55,26.660000000000004,True,False,False,False,False,False,True,None,582995
8,14.375,0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,456.0,1.0,0.0,0.0,63.0,1.0,1.0,105.69,0.0,False,False,True,False,False,True,False,Tropics Lover,583016
8,17.875,0,2.0,3.0,3.6666666666666665,4.5,0.7071067811865476,0.0,0.3333333333333333,0.05,0.0,394.0,2.0,0.0,1.0,346.3333333333333,0.0,2.0,1245.63,0.0,True,False,False,False,False,True,False,None,583023
8,18.0,0,3.0,2.0,2.5,4.666666666666667,0.5773502691896257,0.6666666666666666,0.0,0.0,0.0,417.0,3.0,0.0,0.0,160.5,0.0,1.0,805.05,38.536,False,True,False,False,False,True,False,None,583038
8,19.125,0,4.0,4.0,3.25,4.25,1.2583057392117918,0.5,0.5,0.125,0.25,459.0,4.0,0.5,0.0,119.0,0.5,1.3333333333333333,2163.55,127.0115,True,False,False,False,False,True,False,VIP,583052
8,16.75,0,3.0,1.0,2.0,6.666666666666667,1.5275252316519468,0.6666666666666666,0.0,0.0,0.0,375.0,3.0,0.3333333333333333,0.3333333333333333,525.0,0.0,1.0,2203.41,0.0,False,True,False,False,False,True,False,None,583070
8,21.0,0,3.0,3.0,3.6666666666666665,7.666666666666667,0.5773502691896257,0.6666666666666666,0.3333333333333333,0.05,0.0,440.0,2.0,0.0,0.0,126.33333333333331,0.0,1.0,1240.6799999999998,0.0,False,True,False,False,False,True,False,None,583087
8,35.125,1,1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,481.0,1.0,0.0,0.0,191.0,0.0,1.0,987.57,0.0,False,True,False,False,False,True,False,None,583120
8,16.125,0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,509.0,1.0,1.0,0.0,231.0,0.0,1.0,436.85,10.2925,False,True,False,False,False,True,False,None,583134
9,18.88888888888889,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,583166
8,14.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,583190
8,12.875,0,2.0,1.0,4.0,7.5,4.949747468305833,0.5,0.0,0.0,0.0,448.0,2.0,0.5,0.0,162.0,0.5,1.0,1275.61,68.954,True,False,False,False,False,False,True,VIP,583200
8,16.0,0,4.0,4.0,3.25,9.25,1.4999999999999998,0.75,0.0,0.0,0.0,376.0,4.0,0.25,0.5,177.0,0.0,1.0,2965.92,34.418,True,False,False,False,False,True,False,VIP,583297
8,18.5,0,2.0,2.0,1.5,7.0,2.8284271247461903,0.5,0.5,0.05,0.0,474.0,2.0,0.5,0.0,159.0,0.0,1.0,1737.69,0.0,True,False,False,False,False,True,False,None,583335
9,15.77777777777778,0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,471.0,1.0,0.0,0.0,129.0,0.0,1.0,538.75,0.0,True,False,False,False,False,False,True,None,583336
8,11.25,0,0.0,2.0,7.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,103.5,0.0,0.0,207.0,0.0,False,False,False,False,False,False,False,None,583342
8,14.875,0,3.0,4.0,3.5,8.0,2.0,0.0,0.0,0.0,0.0,389.0,3.0,0.3333333333333333,0.3333333333333333,277.0,0.0,1.0,4157.98,123.361,True,False,False,False,False,False,True,VIP,583446
8,17.125,0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,508.0,1.0,1.0,0.0,123.0,0.0,1.0,355.56,0.0,True,False,False,False,False,False,True,None,583454
8,15.375,0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,512.0,1.0,1.0,0.0,140.0,0.0,1.0,794.42,130.884,True,False,False,False,False,False,True,VIP,583483
9,18.11111111111111,0,4.0,4.0,2.25,7.0,2.160246899469287,0.25,0.0,0.0,0.0,403.0,4.0,0.25,0.25,156.25,0.0,1.0,3035.9,0.0,True,False,False,False,False,False,True,VIP,583486
8,7.0,0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,215.0,0.0,False,False,False,False,False,False,False,None,583490
8,16.875,0,3.0,3.0,2.6666666666666665,7.666666666666667,1.5275252316519463,0.3333333333333333,0.6666666666666666,0.075,0.0,430.0,3.0,0.3333333333333333,0.0,118.33333333333331,0.3333333333333333,1.0,2446.9,24.023,True,False,False,False,False,False,True,None,583499
9,11.77777777777778,0,2.0,3.0,5.0,9.5,3.5355339059327378,0.5,0.0,0.0,0.0,384.0,1.0,0.0,1.0,119.66666666666669,0.0,2.0,1428.98,0.0,False,True,False,False,False,True,False,None,583526
9,15.0,0,4.0,3.0,8.0,89.25,164.5020263299716,1.0,0.0,0.0,0.0,34.0,4.0,0.25,0.5,221.33333333333331,0.25,1.0,7256.31,0.0,False,True,False,False,False,True,False,VIP,583612
8,14.5,0,1.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,508.0,1.0,1.0,0.0,142.0,0.0,1.0,775.95,0.0,True,False,False,False,False,False,True,None,583623
9,12.11111111111111,0,2.0,2.0,1.0,6.0,2.8284271247461903,0.5,0.0,0.0,0.0,457.0,2.0,0.5,0.0,120.0,0.0,1.0,569.33,0.0,True,False,False,False,False,True,False,None,583664
8,12.75,0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,475.0,1.0,0.0,0.0,188.5,0.0,1.0,492.02,0.0,False,True,False,False,False,True,False,None,583759
8,12.75,0,2.0,2.0,3.0,8.5,4.949747468305833,1.0,0.0,0.0,0.0,354.0,2.0,0.5,0.5,253.0,0.0,1.0,4504.52,0.0,True,False,False,False,False,False,True,VIP,583764
8,18.375,0,2.0,3.0,3.333333333333333,6.5,2.1213203435596424,0.5,0.3333333333333333,0.1,0.0,380.0,2.0,0.0,0.5,140.66666666666666,0.0,1.0,523.0699999999999,0.0,False,True,False,False,False,True,False,None,583931
8,16.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,583955
8,10.625,0,2.0,2.0,3.0,7.0,1.4142135623730951,0.5,1.0,0.1,0.0,424.0,2.0,0.0,0.0,249.5,0.0,1.0,927.19,3.3280000000000003,True,False,False,False,False,True,False,None,583976
8,12.125,0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,378.0,1.0,0.0,1.0,278.0,0.0,1.0,1060.65,0.0,False,False,False,True,False,False,True,None,584001
8,12.25,0,2.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,414.0,2.0,0.0,0.0,107.0,0.0,1.0,745.8,0.0,True,False,False,False,False,True,False,None,584012
8,19.75,0,4.0,4.0,1.25,5.75,2.6299556396765835,0.25,0.0,0.0,0.0,429.0,4.0,0.0,0.0,191.25,0.0,2.0,2095.02,57.895,True,False,False,False,False,True,False,None,584030
8,12.875,0,3.0,3.0,1.6666666666666667,7.333333333333333,2.886751345948129,1.0,0.3333333333333333,0.15,0.0,447.0,3.0,0.0,0.0,239.33333333333331,0.0,1.5,1849.22,0.0,False,True,False,False,False,True,False,None,584034
8,21.625,1,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.0,0.0,253.0,0.0,False,False,False,False,False,False,False,None,584115
8,15.875,0,2.0,2.0,1.5,5.0,0.0,0.5,0.0,0.0,0.0,407.0,2.0,0.5,0.5,270.5,0.0,1.0,1696.25,0.0,True,False,False,False,False,True,False,None,584134
8,10.25,0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.1,0.0,514.0,1.0,1.0,0.0,82.0,0.0,1.0,209.09,0.0,True,False,False,False,False,False,True,None,584185
8,8.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,584217
8,7.375,0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,0.0,0.0,255.0,0.0,False,False,False,False,False,False,False,None,584241
8,11.5,0,3.0,3.0,1.6666666666666667,8.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,456.0,3.0,0.3333333333333333,0.0,329.6666666666667,0.6666666666666666,1.0,2965.67,0.0,False,False,True,False,True,False,False,Tropics Lover,584247
9,20.55555555555556,0,5.0,5.0,2.6,8.6,5.727128425310541,0.4,0.2,0.1,0.0,369.0,4.0,0.2,0.2,171.6,0.0,1.0,2661.12,93.466,True,False,False,False,False,True,False,Frequent Traveler,584288
8,11.75,0,2.0,2.0,2.0,4.5,2.1213203435596424,0.5,0.5,0.05,0.0,360.0,2.0,0.5,0.5,97.5,0.0,1.0,751.88,0.0,True,False,False,False,False,False,True,None,584423
8,8.75,0,1.0,2.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,394.0,1.0,0.0,1.0,244.5,1.0,1.0,835.13,0.0,False,False,True,False,False,False,True,Tropics Lover,584459
8,29.25,0,6.0,5.0,8.6,7.0,2.4494897427831783,0.3333333333333333,0.0,0.0,0.0,357.0,6.0,0.1666666666666666,0.3333333333333333,117.2,0.0,1.0,2313.83,10.081,True,False,False,False,False,False,True,Frequent Traveler,584525
8,20.5,0,4.0,4.0,5.5,5.75,0.957427107756338,0.5,0.25,0.1,0.0,408.0,3.0,0.25,0.25,128.25,0.0,1.0,3709.47,217.3935,True,False,False,False,True,False,False,VIP,584530
8,14.125,0,2.0,2.0,2.5,7.5,4.949747468305833,0.0,0.0,0.0,0.0,414.0,2.0,0.0,0.0,401.0,0.0,1.0,1257.35,37.954,True,False,False,False,False,True,False,None,584531
8,18.25,0,4.0,4.0,1.5,6.0,2.160246899469287,0.5,0.25,0.2,0.25,392.0,4.0,0.25,0.25,203.75,0.25,1.0,1678.06,0.0,False,True,False,False,False,True,False,None,584537
11,38.54545454545455,1,2.0,3.0,2.0,7.5,0.7071067811865476,0.5,0.0,0.0,0.0,476.0,2.0,0.0,0.0,187.33333333333331,0.5,2.0,882.8299999999999,96.249,True,False,False,False,False,False,True,VIP,584549
8,17.25,0,3.0,3.0,1.0,4.666666666666667,1.5275252316519463,0.6666666666666666,0.0,0.0,0.0,388.0,2.0,0.3333333333333333,0.3333333333333333,117.33333333333331,0.0,1.0,710.64,0.0,False,True,False,False,False,True,False,None,584591
9,21.88888888888889,0,3.0,4.0,2.5,6.333333333333333,0.5773502691896257,0.0,0.0,0.0,0.0,401.0,3.0,0.3333333333333333,0.3333333333333333,164.25,0.0,1.0,1177.98,0.0,True,False,False,False,False,False,True,None,584666
9,41.0,1,0.0,2.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,246.0,0.0,False,False,False,False,False,False,False,None,584787
9,30.0,1,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,508.0,1.0,1.0,0.0,102.0,0.0,1.0,813.6,0.0,True,False,False,False,False,False,True,None,584843
8,13.875,0,3.0,3.0,2.6666666666666665,8.666666666666666,3.785938897200183,0.3333333333333333,0.0,0.0,0.0,350.0,3.0,0.3333333333333333,0.3333333333333333,86.0,0.0,1.0,1863.37,196.203,True,False,False,False,False,False,True,VIP,584844
8,20.625,0,3.0,3.0,3.6666666666666665,8.0,3.605551275463989,0.6666666666666666,0.0,0.0,0.0,406.0,1.0,0.3333333333333333,0.3333333333333333,329.6666666666667,0.0,1.0,3222.14,0.0,False,True,False,False,False,True,False,VIP,584875
